-2.0, -8.0, 5.0, 0.0, 3.0, -8.0, 3.0, 1.0, -2.0, -5.0, 4.0, -5.0, -8.0, 5.0, -5.0, 5.0, 1.0, -7.0, 4.0, -5.0, 5.0, -7.0, 9.0, 4.0, -1.0, 7.0, 3.0, -9.0, 2.0, -4.0, 20.0, -3.0, 9.0, 4.0, 9.0, -5.0, 9.0, 2.0, -8.0, -4.0, 6.0, 0.0, 7.0, 7.0, -9.0, -1.0, 36.0, 371.0
9.0, 2.0, -9.0, -1.0, 3.0, 4.0, -8.0, 9.0, 7.0, 6.0, 0.0, 9.0, 1.0, 2.0, 8.0, 3.0, 3.0, 4.0, -1.0, 6.0, -8.0, -3.0, -8.0, 4.0, 1.0, 9.0, 0.0, -5.0, -5.0, -3.0, 74.0, -10.0, -7.0, -4.0, 6.0, 8.0, -7.0, -4.0, -4.0, -3.0, -3.0, 3.0, -8.0, 9.0, -1.0, -3.0, 36.0, 771.0
-9.0, -8.0, 7.0, -7.0, -6.0, 8.0, -7.0, 0.0, 8.0, -1.0, 0.0, -1.0, -4.0, -8.0, -1.0, 1.0, -3.0, -2.0, 0.0, 6.0, 0.0, -2.0, 4.0, -4.0, 1.0, 7.0, 6.0, -4.0, -9.0, -10.0, 20.0, 2.0, -8.0, -7.0, 3.0, 8.0, -3.0, 4.0, -8.0, 9.0, -10.0, -3.0, 3.0, 2.0, 4.0, -4.0, 8.0, 401.0
-1.0, -5.0, 8.0, -10.0, -6.0, -1.0, 3.0, 3.0, 9.0, 2.0, -4.0, 5.0, 8.0, 7.0, 2.0, 8.0, 7.0, -7.0, 8.0, -1.0, -7.0, 5.0, 5.0, -8.0, 2.0, -4.0, -9.0, 5.0, 0.0, -2.0, 46.0, -5.0, -1.0, -10.0, -6.0, -6.0, -5.0, -9.0, -6.0, -1.0, 0.0, 0.0, 0.0, -2.0, -1.0, 1.0, 56.0, 631.0
-9.0, -7.0, 0.0, -8.0, -8.0, 2.0, -10.0, -5.0, 8.0, -2.0, 5.0, -10.0, -4.0, -3.0, -3.0, 6.0, -5.0, -8.0, 5.0, 7.0, 7.0, 2.0, -2.0, -4.0, 2.0, -9.0, -9.0, 1.0, 8.0, -10.0, 30.0, 2.0, 1.0, 8.0, -9.0, 0.0, 6.0, 5.0, 8.0, -4.0, 6.0, 6.0, -3.0, -6.0, -1.0, -5.0, 46.0, 333.0
5.0, 0.0, -7.0, -1.0, 4.0, -10.0, -5.0, 3.0, 8.0, 1.0, 8.0, -3.0, -1.0, -10.0, 6.0, 5.0, -2.0, 2.0, 4.0, 2.0, 8.0, -6.0, 3.0, 7.0, -2.0, 4.0, -8.0, 3.0, -8.0, 0.0, 13.0, 8.0, 6.0, 8.0, -2.0, -8.0, 3.0, -7.0, -1.0, 8.0, 1.0, -3.0, 2.0, -1.0, -9.0, 4.0, 98.0, 495.0
-1.0, 8.0, -5.0, -6.0, -5.0, -8.0, -8.0, 9.0, 2.0, -9.0, 5.0, -6.0, 0.0, 5.0, -4.0, 1.0, -8.0, 7.0, 0.0, 6.0, -1.0, 7.0, -9.0, 1.0, -2.0, 0.0, 6.0, 2.0, 1.0, -2.0, 65.0, -4.0, -6.0, -4.0, 4.0, -8.0, 2.0, 9.0, 9.0, 0.0, 3.0, 6.0, 5.0, 4.0, -9.0, 5.0, 58.0, 461.0
1.0, -6.0, 7.0, 2.0, -4.0, -4.0, 6.0, 2.0, -1.0, -2.0, -4.0, 2.0, 5.0, 1.0, 3.0, -10.0, 8.0, 6.0, -4.0, -9.0, 7.0, 1.0, 0.0, 0.0, 1.0, -8.0, -4.0, 1.0, 3.0, 2.0, 47.0, 5.0, -3.0, -5.0, -8.0, 9.0, 7.0, 1.0, 2.0, 6.0, -1.0, 6.0, 2.0, -2.0, -6.0, 7.0, 99.0, 391.0
2.0, 2.0, -3.0, 7.0, 8.0, -4.0, -5.0, -10.0, 1.0, -3.0, -5.0, -3.0, -10.0, 0.0, 3.0, 9.0, 7.0, 1.0, -2.0, -9.0, 0.0, 3.0, -8.0, 6.0, 7.0, -3.0, 2.0, -2.0, -9.0, 1.0, 76.0, -9.0, -8.0, -1.0, -6.0, -1.0, 2.0, 2.0, -8.0, 9.0, 8.0, -7.0, -6.0, 1.0, 8.0, 7.0, 14.0, 431.0
-9.0, 1.0, 4.0, 6.0, -10.0, 7.0, 3.0, -8.0, 5.0, 9.0, 0.0, -9.0, -4.0, -3.0, 3.0, -9.0, 8.0, -7.0, 5.0, -1.0, 6.0, 9.0, 1.0, -7.0, 4.0, 7.0, -9.0, -8.0, -1.0, -2.0, 28.0, -3.0, 0.0, 5.0, -2.0, -3.0, -2.0, 1.0, 2.0, -7.0, -7.0, 1.0, -8.0, -5.0, -7.0, -4.0, 31.0, 567.0
-8.0, 6.0, -2.0, -3.0, -1.0, -10.0, 2.0, -10.0, -4.0, 6.0, -5.0, -10.0, 7.0, 2.0, -7.0, 7.0, -8.0, 9.0, 6.0, 4.0, -4.0, 8.0, 0.0, 4.0, 3.0, 5.0, 5.0, 4.0, 0.0, 1.0, 7.0, 6.0, 3.0, -9.0, 7.0, 8.0, 2.0, 3.0, 4.0, 6.0, -9.0, -10.0, -2.0, -5.0, 5.0, 9.0, 0.0, 418.0
9.0, -5.0, -3.0, 3.0, -4.0, 0.0, -3.0, -4.0, -4.0, -5.0, -9.0, 9.0, -6.0, 5.0, -10.0, 5.0, -3.0, -1.0, 0.0, 1.0, -10.0, 0.0, 4.0, -9.0, -1.0, -10.0, -8.0, 6.0, -2.0, -9.0, 45.0, -4.0, -10.0, -9.0, -8.0, 4.0, -5.0, -7.0, 7.0, 9.0, -1.0, 7.0, 6.0, 2.0, -10.0, -8.0, 5.0, 451.0
-7.0, 2.0, 9.0, 4.0, 1.0, -7.0, -5.0, -10.0, 9.0, -7.0, -8.0, 5.0, -10.0, 6.0, -5.0, 7.0, 7.0, -10.0, -1.0, 1.0, -8.0, 6.0, 6.0, 4.0, -1.0, -2.0, 9.0, 3.0, 4.0, 2.0, 9.0, -3.0, 8.0, -8.0, -3.0, 0.0, 6.0, -7.0, -10.0, -2.0, -6.0, -3.0, 0.0, -8.0, -8.0, 6.0, 78.0, 505.0
-5.0, -10.0, -3.0, 9.0, 2.0, 1.0, -2.0, -7.0, -8.0, 5.0, 1.0, 0.0, 5.0, 3.0, -8.0, 7.0, 6.0, 6.0, -9.0, 9.0, -1.0, 9.0, -7.0, -7.0, -1.0, -9.0, 6.0, 3.0, 7.0, 9.0, 16.0, 5.0, -10.0, 2.0, 5.0, 8.0, -7.0, -8.0, -9.0, -10.0, 2.0, -10.0, 8.0, 5.0, 0.0, -2.0, 53.0, 441.0
5.0, 3.0, 0.0, -5.0, 9.0, -3.0, 7.0, 8.0, 7.0, -1.0, 5.0, -10.0, 2.0, 8.0, 8.0, -7.0, -5.0, 2.0, 8.0, -6.0, 8.0, -2.0, -4.0, -8.0, 2.0, -10.0, -2.0, 7.0, 4.0, -9.0, 99.0, -6.0, 3.0, -6.0, -9.0, 5.0, -4.0, 8.0, -8.0, -2.0, -3.0, 7.0, -3.0, 7.0, -3.0, 0.0, 13.0, 771.0
-8.0, 4.0, 3.0, 0.0, 4.0, -4.0, -9.0, -5.0, -10.0, 2.0, 3.0, 0.0, 9.0, 3.0, -4.0, -3.0, -5.0, 4.0, 3.0, 3.0, -4.0, 8.0, -10.0, 6.0, 2.0, 8.0, -9.0, 5.0, -8.0, -6.0, 81.0, -2.0, 2.0, 3.0, -6.0, 4.0, -4.0, 4.0, 0.0, -8.0, -5.0, 6.0, 0.0, -1.0, 4.0, 8.0, 24.0, 461.0
4.0, 0.0, 3.0, -10.0, 5.0, 8.0, -8.0, 7.0, 6.0, 0.0, -6.0, -6.0, 7.0, 9.0, 4.0, 4.0, -1.0, 4.0, -4.0, 5.0, -4.0, -10.0, -9.0, -7.0, -5.0, 5.0, 6.0, -4.0, -5.0, 6.0, 92.0, 1.0, -4.0, 3.0, -4.0, 1.0, 8.0, -1.0, 8.0, -9.0, -8.0, -8.0, 6.0, 4.0, -2.0, -5.0, 89.0, 711.0
-2.0, 5.0, -3.0, 3.0, 4.0, -7.0, 5.0, -4.0, -1.0, -7.0, 1.0, -7.0, 3.0, -6.0, 6.0, -9.0, 6.0, -6.0, 5.0, -4.0, -5.0, -4.0, 4.0, -3.0, -5.0, 0.0, 2.0, 4.0, -4.0, -4.0, 79.0, 4.0, -7.0, -5.0, 7.0, 3.0, -7.0, 0.0, -1.0, -10.0, 7.0, 6.0, -3.0, -9.0, 9.0, 0.0, 94.0, 411.0
-2.0, -1.0, -2.0, 6.0, 9.0, 5.0, 6.0, -5.0, -9.0, -2.0, 0.0, 7.0, -8.0, -10.0, -4.0, -1.0, 3.0, 9.0, 4.0, -8.0, -4.0, -1.0, -7.0, 2.0, -5.0, -8.0, 4.0, -1.0, -5.0, 5.0, 39.0, -6.0, 9.0, -10.0, 5.0, 5.0, -5.0, -3.0, 0.0, 3.0, 8.0, -9.0, -10.0, 5.0, 2.0, -9.0, 46.0, 521.0
-2.0, -9.0, 6.0, 2.0, -5.0, 8.0, -3.0, 8.0, -5.0, 6.0, -9.0, -3.0, -10.0, 2.0, 5.0, 2.0, 4.0, 4.0, -3.0, -7.0, 2.0, 7.0, -4.0, 5.0, -8.0, 6.0, -9.0, 2.0, 8.0, 8.0, 7.0, -1.0, 4.0, 3.0, -4.0, -3.0, -4.0, 8.0, -7.0, 5.0, 6.0, 5.0, -5.0, -8.0, -4.0, -7.0, 60.0, 527.0
0.0, 4.0, 3.0, 5.0, -10.0, -1.0, -6.0, -4.0, -5.0, 6.0, -3.0, 3.0, 1.0, 5.0, -6.0, 2.0, -10.0, 7.0, -9.0, 2.0, -10.0, 3.0, -3.0, -8.0, -4.0, 1.0, -10.0, 0.0, 0.0, 7.0, 85.0, -9.0, -9.0, -2.0, -5.0, 1.0, 1.0, -2.0, -1.0, -4.0, -8.0, 5.0, 1.0, 3.0, -5.0, 3.0, 71.0, 431.0
3.0, 4.0, -10.0, -1.0, 3.0, 7.0, -9.0, 9.0, -5.0, -8.0, -6.0, -8.0, -3.0, 1.0, 6.0, -8.0, -10.0, -10.0, -6.0, 4.0, 3.0, 0.0, -9.0, -1.0, -1.0, 2.0, 5.0, -5.0, 1.0, 2.0, 57.0, -2.0, 7.0, 5.0, -10.0, -8.0, 9.0, 4.0, -2.0, -6.0, 2.0, 1.0, -9.0, 7.0, -6.0, 1.0, 82.0, 521.0
-3.0, -1.0, -7.0, 5.0, 8.0, 7.0, 8.0, -10.0, 7.0, -9.0, 5.0, 8.0, 8.0, -1.0, 7.0, -9.0, -4.0, -1.0, 4.0, -9.0, -1.0, 9.0, -2.0, 6.0, -2.0, 0.0, 6.0, 6.0, -4.0, -8.0, 14.0, 0.0, 7.0, 1.0, 9.0, 2.0, -10.0, -1.0, 8.0, -7.0, 7.0, -4.0, 4.0, -8.0, 2.0, 6.0, 75.0, 798.0
-8.0, 2.0, -10.0, 6.0, -9.0, -7.0, -2.0, 7.0, 1.0, 5.0, 1.0, 6.0, 7.0, -5.0, 4.0, -3.0, -2.0, 4.0, 7.0, 0.0, -8.0, 2.0, -7.0, -5.0, -7.0, -2.0, -6.0, -10.0, -7.0, -7.0, 23.0, -2.0, 0.0, -2.0, 5.0, 2.0, -9.0, -4.0, 8.0, 9.0, -1.0, -9.0, -4.0, -9.0, 8.0, 2.0, 90.0, 581.0
-10.0, -6.0, -3.0, 8.0, -10.0, -5.0, -2.0, 3.0, 8.0, 6.0, -4.0, 2.0, 3.0, 5.0, 2.0, -6.0, -5.0, -6.0, 4.0, 5.0, -4.0, -5.0, -7.0, -9.0, -7.0, 3.0, 0.0, 1.0, 3.0, -10.0, 94.0, -1.0, 2.0, 6.0, -2.0, -5.0, 2.0, 6.0, 8.0, 7.0, 2.0, -9.0, -4.0, 7.0, 0.0, -6.0, 53.0, 568.0
5.0, 1.0, 2.0, -6.0, -3.0, -3.0, 6.0, -9.0, -1.0, 3.0, -6.0, -4.0, -8.0, 5.0, 4.0, 8.0, 3.0, 2.0, -10.0, 9.0, 0.0, -2.0, 6.0, 4.0, 5.0, -9.0, -1.0, -4.0, -7.0, 2.0, 84.0, 3.0, 7.0, -10.0, -10.0, -10.0, 2.0, 4.0, -7.0, 6.0, -4.0, 6.0, 7.0, -7.0, -5.0, -2.0, 32.0, 411.0
0.0, 3.0, 9.0, 0.0, -8.0, -3.0, 8.0, -8.0, -5.0, 7.0, 5.0, 5.0, 3.0, 7.0, 0.0, -10.0, -9.0, 8.0, 8.0, -4.0, -9.0, 9.0, -3.0, -1.0, 2.0, -3.0, -1.0, 9.0, 0.0, 8.0, 90.0, -9.0, 1.0, -8.0, 2.0, 9.0, -5.0, 3.0, -7.0, -8.0, 1.0, -4.0, 2.0, -2.0, 0.0, -6.0, 83.0, 631.0
-10.0, 7.0, -5.0, -4.0, 0.0, 4.0, 0.0, -9.0, -3.0, -7.0, 0.0, -3.0, -10.0, -5.0, -5.0, -8.0, 8.0, 5.0, -9.0, 7.0, 4.0, -2.0, -4.0, 8.0, -8.0, -3.0, -2.0, 6.0, -9.0, 3.0, 20.0, 7.0, -2.0, -9.0, -8.0, 7.0, -6.0, 2.0, 7.0, -7.0, -5.0, 1.0, -9.0, 7.0, 7.0, -8.0, 68.0, 301.0
-3.0, 0.0, -9.0, 0.0, -8.0, -5.0, 9.0, -1.0, -3.0, 6.0, -7.0, 9.0, 3.0, 2.0, 0.0, -9.0, 6.0, 1.0, 0.0, 1.0, 9.0, 6.0, -1.0, 2.0, 7.0, -5.0, -10.0, 2.0, -8.0, 9.0, 83.0, -6.0, -6.0, 7.0, -2.0, -6.0, 4.0, 4.0, 9.0, -4.0, -5.0, -9.0, 3.0, -7.0, -1.0, 4.0, 61.0, 461.0
6.0, 7.0, -3.0, 0.0, 1.0, -10.0, 1.0, 0.0, -10.0, 6.0, 7.0, -5.0, -6.0, -10.0, -2.0, 3.0, 6.0, -9.0, -7.0, 7.0, 8.0, 2.0, 0.0, -4.0, 5.0, 2.0, 5.0, 7.0, 3.0, 7.0, 75.0, 4.0, -10.0, 2.0, 1.0, 5.0, -5.0, 5.0, -2.0, -7.0, 3.0, -3.0, -4.0, 1.0, 3.0, 6.0, 73.0, 463.0
4.0, -7.0, 2.0, 2.0, -8.0, 4.0, -7.0, 0.0, 5.0, -8.0, -7.0, -3.0, 1.0, -6.0, -4.0, -3.0, -9.0, -1.0, 5.0, 1.0, 5.0, 8.0, -3.0, -7.0, 1.0, 1.0, -8.0, -8.0, -4.0, -9.0, 96.0, 4.0, 7.0, 6.0, 5.0, 5.0, 0.0, 8.0, -2.0, 8.0, 1.0, -6.0, 3.0, 1.0, 4.0, -4.0, 37.0, 277.0
-10.0, -5.0, 2.0, 0.0, -10.0, -5.0, -10.0, 3.0, 2.0, -3.0, -5.0, -8.0, 3.0, -9.0, 7.0, -4.0, -5.0, -3.0, 2.0, -7.0, -10.0, 0.0, -6.0, -2.0, 5.0, -3.0, 8.0, 4.0, -5.0, -3.0, 7.0, -2.0, 7.0, 0.0, 1.0, 4.0, -6.0, 4.0, 0.0, 8.0, -3.0, -1.0, 4.0, -10.0, 9.0, -8.0, 66.0, 371.0
6.0, 7.0, 6.0, -6.0, -9.0, -6.0, 4.0, 8.0, 3.0, -6.0, -2.0, -4.0, 4.0, 8.0, -9.0, 0.0, 2.0, 2.0, 9.0, 1.0, -10.0, -2.0, 2.0, -4.0, 7.0, 7.0, 7.0, 2.0, 7.0, 2.0, 21.0, -7.0, 5.0, -3.0, 6.0, -7.0, 3.0, -2.0, 1.0, -5.0, -4.0, -2.0, 5.0, 7.0, 5.0, 3.0, 89.0, 611.0
5.0, -9.0, -2.0, -1.0, -8.0, 4.0, 1.0, -8.0, -2.0, 3.0, 2.0, -3.0, -3.0, -5.0, -9.0, 9.0, 3.0, -1.0, 6.0, 7.0, 3.0, -10.0, 5.0, -6.0, -9.0, -6.0, 3.0, 9.0, 8.0, 0.0, 39.0, 8.0, -1.0, 7.0, 9.0, 9.0, 9.0, 4.0, 6.0, 8.0, 3.0, 7.0, 3.0, 7.0, -2.0, 4.0, 35.0, 191.0
7.0, 0.0, -4.0, 6.0, 8.0, 1.0, 3.0, 5.0, -6.0, -1.0, -5.0, -2.0, -4.0, 5.0, -8.0, 2.0, 9.0, 4.0, -10.0, -7.0, 1.0, 3.0, 9.0, 8.0, 0.0, 4.0, 0.0, 4.0, 3.0, -3.0, 89.0, 4.0, -3.0, 7.0, 0.0, -6.0, -9.0, 8.0, -7.0, 8.0, -4.0, 7.0, 2.0, 5.0, -10.0, -3.0, 70.0, 491.0
-6.0, -2.0, 9.0, -6.0, -6.0, 5.0, -9.0, -10.0, 8.0, -8.0, 0.0, 3.0, 8.0, -1.0, -1.0, -9.0, 3.0, -7.0, 4.0, 1.0, -10.0, -4.0, -4.0, 4.0, 3.0, -8.0, 2.0, 6.0, 2.0, -1.0, 9.0, 5.0, 3.0, -1.0, 5.0, 9.0, -9.0, 9.0, -1.0, -9.0, -9.0, -10.0, 5.0, 4.0, -10.0, -6.0, 65.0, 521.0
-8.0, 8.0, -8.0, 4.0, -6.0, -10.0, 6.0, 3.0, 0.0, -4.0, -7.0, 9.0, 4.0, -10.0, 5.0, -3.0, -7.0, -3.0, 2.0, 5.0, 7.0, 1.0, -2.0, 3.0, 7.0, -6.0, -8.0, -9.0, -7.0, -3.0, 41.0, 2.0, 0.0, -10.0, 6.0, 3.0, 7.0, -2.0, 5.0, -7.0, 1.0, 4.0, -5.0, -10.0, -3.0, 7.0, 35.0, 591.0
9.0, 8.0, 5.0, 9.0, -7.0, 8.0, 9.0, 0.0, -9.0, -8.0, 0.0, 2.0, -10.0, -1.0, -4.0, 1.0, 7.0, -4.0, 5.0, 2.0, -10.0, 4.0, 0.0, 5.0, 1.0, 9.0, 0.0, 7.0, 1.0, 2.0, 33.0, -9.0, 6.0, 2.0, 9.0, 5.0, -6.0, -6.0, 2.0, 2.0, -7.0, 1.0, -1.0, -1.0, 2.0, -7.0, 61.0, 620.0
